							
1969	9	19.6	11.7	3.1	14.6	7.9	89.1
1969	1	18.2	9.9	5.1	13.7	7.8	73.3
1969	11	9.6	3.3	68.7	5.6	-0.1	83.1
1969	12	6.1	1.4	46.1	5.9	1.5	93
1970	1	7.1	2.1	67.7	5.2	1.4	51.8
1970	2	7.2	0.8	39.9	4	-2.1	97.7
1970	3	8.1	0.7	37.6	5.9	-0.2	69
1970	4	11.4	3.7	59.5	8.5	1.5	59.9
1970	5	19.2	9.2	25.1	12.2	6.4	37.2
1970	6	23.6	12.7	70.1	15.3	8.9	19.7
1970	7	21.3	12.3	53	14.4	8.5	68.3
1970	8	22.3	13	53.6	16.1	10.7	96.9
1970	9	20.3	11.4	49.8	14.4	8.7	68.5
1970	1	15.7	8.1	10.4	11.3	5.5	105
1970	11	11.9	5.5	151.2	7.8	2.8	168.2
1970	12	7	1.7	38.5	6.7	1.9	50.2
1971	1	7.8	2.8	70.5	6.7	2.8	75.2
1971	2	8.6	1.9	16.6	7.5	2.3	29.5
1971	3	9.1	2.3	42.4	7.9	1.8	71.6
1971	4	12.2	4.8	47.3	9.5	3.2	22.1
1971	5	18.1	8.2	76.7	13.2	6.7	57.9
1971	6	17.8	10.1	127.7	12.8	6.7	60.3
1971	7	24.1	13.8	19.3	15.8	8.7	57
1971	8	21.3	13.5	64.4	15.4	9.1	50.2
1971	9	20.7	10.2	11.1	15.4	9.1	33.2
1971	1	17.2	8.1	57.6	13.1	6.5	53.8
1971	11	10.4	3	63.9	8.2	2.5	90.4
1971	12	9.3	4.5	21	9.3	4.1	39
1972	1	6.9	2.1	55.3	6.2	2.4	63.2
1972	2	7.9	2.6	43.4	6.4	2.6	68.8
1972	3	12.4	3.3	54	7.9	3	21.7
1972	4	12.9	5.7	38.3	10.1	3.6	52.4
1972	5	16	7.6	25.9	11.5	6.1	37.1
1972	6	17.5	9	15.4	13.3	7.2	65.7
1972	7	22.3	12.7	27.2	15.7	9.4	47
1972	8	21.8	12.1	15.4	15	8.8	34.9
1972	9	17.3	9	27.6	13.2	6.4	24.5
1972	1	15.6	8.5	17.3	12.5	6.9	22.9
1972	11	9.9	3.2	57.7	8.2	2.1	96.6
1972	12	9.4	3.5	66.7	7.5	2.5	27.5
1973	1	7.3	2	13.1	7.4	2.8	31.2
1973	2	8.1	0.7	12.5	6	-0.6	67.2
1973	3	11.5	2.2	10.4	9.4	2.4	14.1
1973	4	12.5	3.9	58.1	7.9	1.6	95.8
1973	5	16.9	8.6	54.2	11.1	5.1	49
1973	6	21.9	11.6	68.8	15.2	8.4	44.3
1973	7	21.4	12.7	49.1	15.6	9.6	54.3
1973	8	23.7	13.8	40.9	15.9	9.1	102.8
1973	9	20.7	11.6	60.7	14.1	8.2	81.9
1973	1	13.9	6.1	38.6	11.1	4	57.3
1973	11	10.3	2.5	26.6	7.5	1.8	161.9
1973	12	8.6	2.1	52.3	6.3	0.6	103
1974	1	9.6	3.6	53	7.5	2.9	51.2
1974	2	9.2	3	57.8	7.1	2.1	69.2
1974	3	10.3	2.8	27.2	7.3	2.4	35
1974	4	14	4.7	15.2	9.4	3.6	15.3
1974	5	17	7.5	22.4	11.7	6.6	51.1
1974	6	20.1	10.6	67.2	14	7.7	56.2
1974	7	20.9	12.5	29.8	15.7	8.8	55.7
1974	8	21.5	12.1	67.8	16.3	9.5	66.8
1974	9	17.5	9.5	140	13.3	6.5	65.5
1974	1	11	5	71.9	10	4.6	71.7
1974	11	10.6	5	142.8	8.3	3.4	114
1974	12	11	5.6	34.4	7.5	2.6	81.2
1975	1	10.3	4.5	92.3	7.2	0.9	80.5
1975	2	9.3	1.9	23	7	2.3	14.9
1975	3	8.4	2.8	69.7	6.8	1.2	40.2
1975	4	13.3	5	43.6	8.8	2.5	58.8
1975	5	15.1	6.9	62.9	10.1	4.3	33.2
1975	6	21.8	10.4	23.2	14.9	6.9	22.2
1975	7	24.1	14.1	36.3	16.1	10	46.2
1975	8	25.9	15	13.3	17.6	11	58.6
1975	9	19.5	10.6	111.2	14.2	7.4	92.1
1975	1	14.4	7	23.2	12.4	7.5	22.4
1975	11	10.1	3.2	58	8.7	3.7	70.6
1975	12	7.6	1.5	29.1	8	3	82.6
1976	1	8.8	3	13.9	5.9	1	134.4
1976	2	7.8	2.3	21.1	7	2.7	57.2
1976	3	9.5	2	11.3	6.5	2.1	75.2
1976	4	13.7	4.3	9.9	9.9	3.8	14.5
1976	5	19.3	8.9	19.3	12	6.3	29.5
1976	6	25.5	13.7	6.3	16.1	8.7	23.3
1976	7	26.6	14.9	15.4	17.8	10.9	34.1
1976	8	25.1	13.2	16.4	17.3	9.5	20.8
1976	9	19	11.2	96.6	13.3	9.1	93.5
1976	1	14.9	8.8	93	11.9	7.4	84.1
1976	11	9.9	3.5	81.7	8.6	3.1	32.9
1976	12	5.6	-0.2	72.3	4.5	-0.7	63.9
1977	1	6.1	0.8	63.5	5.2	0.2	77.7
1977	2	9.6	3.4	65.3	5.3	0.6	60.6
1977	3	11.2	4.5	56.8	7.9	3.1	46.2
1977	4	12.2	4.1	32.7	8.3	2.4	74.4
1977	5	16.4	7.2	37.3	11.1	4.8	70.4
1977	6	17.4	9.6	52.4	12.9	6.5	60.3
1977	7	22.4	12.7	10.4	15.1	9.3	33.2
1977	8	20.3	13	150.3	15	9.6	83.3
1977	9	18	10.7	15.3	13.1	7.6	62.4
1977	1	16.3	9	48.1	12.4	7.8	31.3
1977	11	10.4	4.6	51.3	7.4	2.1	111.2
1977	12	9.2	4.1	55.5	7.6	2.5	41.6
1978	1	6.7	0.7	68.8	5.1	-0.2	92.4
1978	2	6.2	0.7	40.9	4.1	-1.6	72.2
1978	3	11.3	3.5	58.9	8.1	2	94.6
1978	4	10.7	3.9	45.4	7.6	2.1	35.3
1978	5	17.2	7.9	78.5	12.1	6	21.2
1978	6	19.7	10.7	38.1	13.9	8.3	29.9
1978	7	20.5	12.7	65.5	14	8.9	50.6
1978	8	20.7	12.1	53.6	14.8	9.8	41.8
1978	9	20.1	10.8	17.1	13.9	7.6	113.7
1978	1	17.1	8.4	1.6	12.7	6.6	55.5
1978	11	12.6	6.2	8.2	9.2	3.4	69.3
1978	12	7.8	2.6	108.6	5.8	3.3	63.4
1979	1	3.8	-2.6	59.9	3.4	-2.1	66.5
1979	2	4.5	-0.4	44	3.7	-1	23.9
1979	3	9.2	2	94.9	5.9	0.1	71.6
1979	4	12.7	4.8	77.6	8.6	3.1	87
1979	5	15.9	7.2	87	10.5	3.6	67.8
1979	6	19	11.1	37.6	13.7	8.1	59.7
1979	7	22.5	13.4	21.7	15.2	9.3	86.9
1979	8	21	12.2	33.4	14.7	9.2	72
1979	9	19.6	10.3	20.8	14.4	7.4	56.9
1979	1	16.4	8.8	68.7	11.7	8.3	104.5
1979	11	10.8	3.5	48.2	7.7	2.3	131.1
1979	12	9.2	3.9	90.7	6.1	2.2	107.1
1980	1	6	-0.1	29.7	5.1	1.7	76.3
1980	2	9.9	2.9	36.8	6.4	1.6	58.2
1980	3	9	2.4	72.1	5.9	1.5	71.8
1980	4	14	5.4	21.6	10	3.7	15.3
1980	5	17.3	7.4	26.1	11	4.8	9.5
1980	6	19.8	10.9	106.2	14.5	8.9	55.7
1980	7	19.7	11.9	59.3	14.4	9.5	58.6
1980	8	21.9	13.3	52.3	15	10.2	65.8
1980	9	20.1	12	27.7	14.8	9.3	98.7
1980	1	14	5.8	96.5	10	5.1	116.2
1980	11	9.3	4.5	26.4	7.7	3.1	134.6
1980	12	8.9	2.7	33.4	7	2	111.3
1981	1	8.1	2	32.7	6.2	-0.5	97.6
1981	2	7.1	-0.1	11.9	5.7	1.4	58.5
1981	3	11.8	6.5	90.8	7.3	2	72.8
1981	4	12.9	4.9	32.4	9.1	2.2	30.5
1981	5	16.1	8.4	79.8	11.3	6.2	43.4
1981	6	18.5	10.4	39.5	13.6	7.8	85.5
1981	7	22	12.8	56.7	15.8	9.9	63.9
1981	8	22.8	13	45.3	15.9	9.9	61.9
1981	9	20.3	11.3	94.6	14.7	9.4	103.2
1981	1	12.9	5.8	76.5	8.9	2.6	130.9
1981	11	11.5	5.1	34.1	8.1	2.8	125.3
1981	12	4.4	-1.5	85.3	3.9	-1.7	71.6
1982	1	6.9	0.4	38	4.8	0.1	80.8
1982	2	8.4	2.4	31.6	6.8	2.3	26.1
1982	3	11.1	2.5	51.5	8	2.2	92.4
1982	4	14.3	5	22.8	9.8	3.9	36.3
1982	5	18	7.6	71.9	12.1	4.3	61.7
1982	6	21.5	12.8	84.6	13.4	8.3	13.8
1982	7	22.7	13.4	24.5	16.7	10.3	49.4
1982	8	22.2	12.9	39.7	16	9.9	73.3
1982	9	20.8	11.1	39.6	14.1	7.9	102.9
1982	1	14.1	7.8	109.1	11.6	7.4	70.9
1982	11	11.4	6.2	72.9	8.3	2.8	117.4
1982	12	8.2	1.9	63.6	5.9	0.5	115.8
1983	1	10	4.3	47.2	7	1.8	104.3
1983	2	5.5	-0.5	31	4.7	-0.6	47.6
1983	3	10.8	3	33.7	8.3	2.7	71.9
1983	4	12.4	3.6	101.5	7.6	1.3	41.5
1983	5	15.6	7.5	72.9	9.8	5.2	34.1
1983	6	20.8	11.4	12	13.5	7.7	51.4
1983	7	27.6	16	50.3	16.7	9.8	23.7
1983	8	24.5	13.8	11.4	16.7	10.4	24.9
1983	9	19.3	11.3	42.9	13.4	8.5	88.1
1983	1	15.1	7.6	41.7	11.6	5.5	92.6
1983	11	11.3	5.5	39.5	8.9	4.4	31.7
1983	12	9.2	2.7	50.9	8	2.6	114.8
1984	1	8	1.4	73.3	3.9	-1.9	136.9
1984	2	7.4	1.3	32.9	6.5	1.9	58.8
1984	3	8.9	2.5	73.4	6.5	2	56.2
1984	4	14.6	3.9	5.4	9.3	3.1	47.6
1984	5	14.9	6.8	90.9	11.2	4.2	11.8
1984	6	21.3	11.3	36.1	14.3	8.3	50.9
1984	7	24.2	12.9	19.2	16.3	10.3	34.9
1984	8	24.4	14.2	27.8	17.4	10.1	16.9
1984	9	18.6	11	73.4	13.2	7.7	99
1984	1	15.8	8.5	82.8	12	5.3	176.1
1984	11	12.2	6.4	69.8	9.3	5.1	137.3
1984	12	8.7	2.8	56.7	7.8	3	85.9
1985	1	4.1	-1.8	41.3	4.4	-1	83.2
1985	2	6.3	0.1	29.8	6.4	1.1	30.4
1985	3	9.4	1.3	34.1	6.3	1	76.9
1985	4	14	5.3	33.3	9.1	3	87.7
1985	5	16.4	8.2	64.7	11	5.3	76.2
1985	6	18.5	9.9	88.9	13	6.7	88.5
1985	7	22.9	13.2	35.2	15.5	10.3	90.8
1985	8	20.3	11.9	58.9	14.7	9.8	127
1985	9	20.6	11.4	11.2	13.4	7.8	98
1985	1	16.1	8.8	18.4	12.6	6.9	20.3
1985	11	8.1	1.2	30	6	0.3	140.2
1985	12	10	5.2	80.5	6.6	1.1	81.3
1986	1	7.2	1	105.6	5	0.5	77.6
1986	2	1.7	-2.7	14.5	3.8	-1.4	21.5
1986	3	10.1	1.8	43.5	7.5	1.8	57.2
1986	4	10.9	3.2	60.7	7.5	1.3	42.6
1986	5	16.3	7.9	52.3	12.2	6.1	62.7
1986	6	21.8	11.4	17.2	13.8	7.9	43.5
1986	7	22.6	13.3	54.6	15.6	9.7	66.8
1986	8	20	11.5	66.7	13.5	7.9	72.8
1986	9	17.4	8.1	22.8	13.1	6.2	67.8
1986	1	16.4	8.5	72.4	11.8	6.6	66
1986	11	12.1	5.2	66.1	9.1	3.3	41.5
1986	12	9.7	3.2	60.6	6.2	1.3	114.6
1987	1	3.6	-1	11.1	4.8	0.4	50
1987	2	7.7	1.4	32.4	5.3	0.1	67.4
1987	3	8.5	1.4	42.7	5.9	0.6	117.1
1987	4	15.8	6.7	39.9	10.9	4.2	42.1
1987	5	16.3	7	54.1	10.8	4.9	41.8
1987	6	18.6	10.6	69.9	12.6	5.5	31.8
1987	7	21.8	13.2	77.3	14.8	9.9	99.4
1987	8	21.8	12.5	57.2	15	9.6	54.2
1987	9	19.3	11.4	36.9	14	8.1	62.5
1987	1	15	7.7	174.8	10.9	5.8	114.1
1987	11	9.8	4.2	43.3	8.4	3.4	69.4
1987	12	8.9	4.1	14.4	7.7	2	58.2
1988	1	8.8	3.1	106.9	6.2	1.3	86.4
1988	2	8.7	1.8	26	6.4	1.4	60.1
1988	3	10.7	3.7	59.5	7	1.1	79.7
1988	4	13.5	5.1	27.7	9.3	3.2	49.8
1988	5	18	9.1	41.6	11.4	6.3	54.9
1988	6	19.7	11.3	44.3	14.4	8.7	12.5
1988	7	20	12.2	76.2	15.3	10	86.7
1988	8	21.8	12.4	60.9	15.6	10	91
1988	9	18.8	10.8	27.8	14.9	8.9	62.7
1988	1	15.5	8.5	56.3	11.4	6.6	102
1988	11	9.9	1.8	16	8.6	3.3	76.5
1988	12	10.4	4.8	8.9	8.9	3.9	67.4
1989	1	9.5	3.1	26	9.4	3.8	24.5
1989	2	10.2	2.6	40.2	7.2	1	86
1989	3	12.9	4.5	56.6	8.3	1.6	42.5
1989	4	11.5	4.3	64.2	8.3	2.5	50
1989	5	21	10	12.1	12.5	5.5	33.6
1989	6	22.1	11.4	35.5	14.3	6.9	30.9
1989	7	25.8	14.8	36.7	16.9	10.1	57.1
1989	8	24.2	13.1	55.7	16	9.5	65.5
1989	9	20.7	12.6	10.8	14.5	7.7	47.1
1989	1	17.1	9.7	52.8	11.8	6.5	74.2
1989	11	10.9	3.7	23.8	8.7	4.3	43.2
1989	12	9.4	4.2	119.3	6.6	0.9	49.4
1990	1	10.2	4.4	71.1	7.6	2.1	39.5
1990	2	11.7	5.3	92.3	7.5	2.1	115.1
1990	3	13.6	4.8	6.9	9.5	3	70.4
1990	4	14.6	4.2	29.7	9.9	2.7	53.8
1990	5	20.5	9	4.1	12.2	6.1	25.6
1990	6	19.5	10.8	39.5	13.6	8.5	69.8
1990	7	24.7	13.2	6.9	16.2	9.6	44.5
1990	8	26	14.7	26.8	17.1	10.9	83.2
1990	9	19.7	10	24.9	13.7	7	95.2
1990	1	16.9	9.6	49.7	12	7.2	71.3
1990	11	10.7	5.1	22.1	8.3	3.7	89.1
1990	12	7.6	2.5	51.4	6.7	1.8	76.7
1991	1	7.3	1.8	69.7	5.8	0.5	44.7
1991	2	5.4	-1.3	34.7	5.1	0.5	44.8
1991	3	12.5	5.3	25.9	8.9	3.4	89.2
1991	4	13.1	4.8	52.8	9.5	3.9	24
1991	5	15.7	7.7	9.1	11.7	5.8	49.6
1991	6	17.8	9.7	88.6	12.2	5.9	74.1
1991	7	23.2	14.4	92.9	16	10.9	63.8
1991	8	24.1	14.4	26	17.8	10.7	35.1
1991	9	21.4	11.5	43.7	14.4	7.5	44.8
1991	1	14.6	7.6	18.5	11.2	6.5	72.1
1991	11	10.6	4.2	59.3	8.6	3.1	128
1991	12	8.3	1.7	12	7.6	2	51.2
1992	1	7.5	2	12.6	7.5	2	46.8
1992	2	9.5	2.3	17.7	7.7	2.1	64.3
1992	3	11.8	4.9	38.5	7.7	1.9	87.5
1992	4	14	5.6	57.1	9.4	3.9	61.7
1992	5	21	10.2	94.5	12.6	6.1	43.7
1992	6	22.5	12.3	22.5	15.1	8.6	41
1992	7	22.5	14.2	62.3	15.7	10	65.2
1992	8	21.7	13.6	84.7	15.1	9.6	151.2
1992	9	18.9	11	77.3	13.5	8.4	96.1
1992	1	12.5	5.3	59.4	9.7	3.9	97.3
1992	11	12	4.8	86.9	8.3	2.5	79.8
1992	12	7.8	1.6	35.9	5.9	0.6	49.6
1993	1	10.3	3.5	63.1	6	0.9	93.7
1993	2	7.2	2.5	2.4	7.9	3.5	31.2
1993	3	11.8	3.3	16	8.2	2.7	56.5
1993	4	14.6	6.8	75.3	9.1	3.8	34.2
1993	5	18	8.8	31.8	10.4	5	65.8
1993	6	21.8	12.2	43.9	13	7.7	44.8
1993	7	21.6	12.6	35	14	8.5	85.8
1993	8	21.6	11.7	23.8	14.5	8.7	63.6
1993	9	17.5	9.8	96.3	13	7.8	31.1
1993	1	13	7	123	9.3	5.2	84.6
1993	11	8.8	2.4	29.5	7.6	3	41.4
1993	12	9.2	3.6	73.8	4.7	-0.3	75
1994	1	9.3	2.8	80	5.3	0.8	82.9
1994	2	7.7	1.2	42.6	4.5	1.2	30.4
1994	3	12.3	5.1	40	7	1.1	70.5
1994	4	13.3	5.1	52.8	9.3	2.6	47.4
1994	5	16	8.2	80.6	11.3	3.8	19.6
1994	6	21.5	11.2	17	15	7.4	45.6
1994	7	26.2	15.2	16.9	16.2	10.5	47
1994	8	23	13.8	32.2	15.5	9.7	53
1994	9	17.8	10.8	86.3	13.7	7.2	86.4
1994	1	15.4	7.7	76	10.9	5.2	61
1994	11	13.6	8.4	43.1	10.2	5.8	95
1994	12	10.7	4	63.3	6.8	1.9	62.6
1995	1	8.9	2.2	113.7	5.5	0.2	98
1995	2	10.7	4.4	71.9	6.2	0.2	73.6
1995	3	11.2	2	49.5	6.5	0.3	67.2
1995	4	15	6.1	16.9	9.1	3	74.4
1995	5	19	8.2	30	11.2	4.7	73.8
1995	6	20.7	10.8	11.1	14.1	7.2	49.4
1995	7	26.3	15.2	20.3	16.6	9.7	46.9
1995	8	27	15.6	0.3	18.4	10.3	16.8
1995	9	19.2	10.7	95	13.8	8.6	160.4
1995	1	18.3	10.2	19.2	13.1	7.4	59.6
1995	11	12	5.1	28.5	9.5	4.4	69.6
1995	12	5.8	1	82.8	4.9	-0.3	38.3
1996	1	7.2	3.1	41.5	6.4	4.1	22.6
1996	2	6.8	0.1	49	5.4	0.4	106.8
1996	3	8.6	2.1	31.4	5.7	2.1	63.6
1996	4	14.3	5.5	25	9.6	4.2	58.2
1996	5	15.1	5.9	25.8	10.2	3.4	69.4
1996	6	22.8	11.3	12	14.6	8.4	27.6
1996	7	24.2	13.2	28.8	16	8.7	33
1996	8	23.1	13.4	45.8	16.5	10.9	29.9
1996	9	19.2	10.7	22	14.5	---	35.6
1996	1	16.6	8.9	35.4	12.1	6.8	114.2
1996	11	10.5	2.7	91	6.7	0.7	164.4
1996	12	6.2	1.4	13	5.4	0.8	98
1997	1	5.5	0.2	10.3	5.9	0.6	35.8
1997	2	10.8	4	55.1	7.2	1.1	102.2
1997	3	13.8	5.3	11.4	9.4	3.2	93.6
1997	4	15.6	5.4	9.8	10.4	3.7	60.6
1997	5	18.7	8.5	28.2	10.8	5.4	81.4
1997	6	20.2	12.2	78.6	13.1	7.8	78
1997	7	23.5	13.9	34.6	16.8	10.4	42.8
1997	8	25.8	16.6	70.5	18.1	11.8	38.6
1997	9	20.9	11.8	6.8	14.9	7.7	49
1997	1	15.9	7.5	44.9	11.8	5.9	32.8
1997	11	12.5	6.2	47.1	9.8	6.6	81
1997	12	9.5	4.2	47.4	7.7	3.2	71.8
1998	1	9.2	3.5	68.6	6.6	2.1	101.8
1998	2	11.6	3.5	6.6	---	---	87.9
1998	3	12.1	5.7	51.1	8.6	1.8	85.8
1998	4	12.7	5.7	82.6	8.4	3.2	51.6
1998	5	19.6	10.2	31.9	12.2	5.6	29.6
1998	6	19.9	12	89.6	13	6.6	61.8
1998	7	21.4	13	26.9	14.9	9.5	121
1998	8	23.5	12.7	16.6	15.3	9.7	64.2
1998	9	20.4	12.7	101.2	14.5	9.8	87
1998	1	14.7	8.6	103.8	10.3	5	167.9
1998	11	9.6	3.4	57	8	2.5	106.3
1998	12	9.7	3.8	49.2	7.4	2.1	67.6
1999	1	9.4	3.8	68.7	5.6	1.3	80.2
1999	2	8.8	2.8	21.1	5.4	0	90.8
1999	3	12.2	5	25.6	8.4	2.4	47.4
1999	4	14.9	6.3	35	9.9	4	59.6
1999	5	19.1	10.2	35.8	11.5	6.4	64.7
1999	6	20.3	11	98.2	13.6	7.7	93
1999	7	24.9	14.3	8.6	16.4	10	30.2
1999	8	22.8	14	124.8	15.9	9.4	57.6
1999	9	21.3	13.2	86.7	15.4	10	80
1999	1	15.6	7.9	49.2	12	7.4	78.4
1999	11	11.3	5.9	31.2	9.3	4	70.6
1999	12	8.7	2.4	77.2	5.2	0.1	117
2000	1	8.6	2.4	16.5	6.9	1.9	71
2000	2	10.4	3.8	62.2	6.7	1.1	66.4
2000	3	12.1	4.9	16	8.8	2.4	73.4
2000	4	12.9	5.4	99.6	8.4	2.9	86.6
2000	5	18	9.6	87.2	12.1	5.3	47.2
2000	6	21	12.8	19.2	13.7	6.9	48.4
2000	7	21	12.8	52.8	14.5	9.1	26.2
2000	8	23.2	14	32.3	16.3	9.7	64.6
2000	9	20.1	12.5	105.8	14.6	9.9	60
2000	1	14.7	8.5	155.4	12.1	6.7	93.8
2000	11	11	4.5	99.5	8.2	2.5	113.3
2000	12	9	4.6	73.9	6.7	3.3	97.3
2001	1	7.1	1.8	75.2	5.5	0.3	27.2
2001	2	9.2	2.8	69.6	5.2	-0.4	78.8
2001	3	9.5	3.8	95.3	6.4	0.3	38.4
2001	4	12.8	5.4	66.5	9.4	2.9	33.1
2001	5	18.8	9.1	26	12.9	5.7	42.4
2001	6	20.8	11.3	39.1	13.4	7.4	51.4
2001	7	24.3	14.5	35.2	15.7	9.8	81.4
2001	8	23.5	14.5	79	16.5	9.9	102.2
2001	9	18.1	10.8	59.6	13.2	8.4	105.8
2001	1	17.6	11.3	108.2	13.3	9.5	129.8
2001	11	11.3	4.4	33.8	9	3.2	88.4
2001	12	7.3	1.4	17.8	6.1	0.8	94
2002	1	9.5	3.5	51	7.6	2.9	84.2
2002	2	11.3	4.8	64	6.3	0.4	117
2002	3	12.4	5.1	37.6	8.5	2.4	54.4
2002	4	15.7	6.1	38.4	10.8	4.7	42.6
2002	5	17.3	9.4	66.4	12.9	6.2	25.4
2002	6	20.1	11.6	74.2	15.2	8.8	62
2002	7	22.3	13.5	67.2	16.1	9.7	104.6
2002	8	23.3	14.7	36.3	16.6	10.9	34.9
2002	9	20.3	11.5	20	15.4	9.1	29.6
2002	1	15.3	8.4	61.6	10.6	5	117.8
2002	11	12.4	7	151	9.3	5.6	107
2002	12	9	5.2	119	7.1	3.9	64.4
2003	1	8	2.3	73.6	6.5	1.3	103.2
2003	2	8.4	1.8	20.8	6.4	1.6	31.4
2003	3	13.6	4.4	16.4	10	3.2	30.6
2003	4	15.7	6.3	30	10.7	5.7	50.6
2003	5	18.2	9	39.1	12.9	6.2	78.6
2003	6	23.3	13.3	47.6	16.4	10.1	73.8
2003	7	24.2	14.7	28.8	18	12	36
2003	8	26.4	15.7	10.4	18.1	10.8	29.4
2003	9	21.9	10.8	8.4	15.9	8.6	55.2
2003	1	14.5	6.4	35.2	10.9	4.2	95.6
2003	11	12.6	6.7	113.8	9.9	4.6	62.8
2003	12	8.8	3.2	51.4	7	1.2	94.6
2004	1	8.8	3.1	71.9	6	1.2	96
2004	2	8.7	3.8	26.2	6.8	0.3	48.6
2004	3	10.8	3.9	29.5	8.9	3	36.6
2004	4	14.9	6.3	68.8	10.8	5.1	64.4
2004	5	18.2	9.5	45	13	6.2	26.6
2004	6	22.1	12.6	40.4	14.8	8.9	87.6
2004	7	22.7	13.3	37.6	16.1	9.7	48.8
2004	8	23.8	15.1	107.8	16.1	11	58.4
2004	9	20.8	12.5	18.8	15.2	8.1	66.4
2004	1	15.3	9.1	96.6	11.6	6.5	111.2
2004	11	11.2	6.2	29.6	9.2	3.6	80.2
2004	12	8.8	2.9	46.4	7.9	1.8	54.8
2005	1	9.5	3.8	21.6	7.2	2	96.4
2005	2	7.3	2.5	19.7	6.2	1.1	65
2005	3	11.5	4.5	43.6	8.5	3.1	58.2
2005	4	14.6	6.2	30	10.3	4.4	36.6
2005	5	17.7	8.5	19.8	11.7	4.5	57.6
2005	6	22.8	12.9	32.6	15	8.6	79.8
2005	7	23.3	14.1	45.8	15.8	10.2	40.4
2005	8	23.2	13	42.4	16	10	81.8
2005	9	21.4	12.7	47.5	15.2	9.1	50.2
2005	1	17.8	11.3	73.4	13	7.8	80.6
2005	11	10.7	3.5	29.2	8.9	2.9	92.2
2005	12	8.2	1.9	44.4	7.9	3.6	67.8
2006	1	7.6	2.9	16.8	7.3	2.2	22.6
2006	2	7.2	1.7	41.2	6.8	1.7	30.6
2006	3	9.4	2.8	44.6	5.6	0.7	56.2
2006	4	14.1	6	33.4	9.6	2.4	56.1
2006	5	18	9.8	91.6	11.8	4.7	53.2
2006	6	23.7	12.9	11.8	15.2	8.8	37.6
2006	7	28.2	16.7	23.6	18.5	11.4	37.8
2006	8	22.2	13.5	68.8	16	11.2	83.4
2006	9	22.7	14.5	78.2	16.4	10.8	63.2
2006	1	17.8	11.2	64.4	12.9	8.1	234.6
2006	11	12.7	5.4	98	9.5	4.4	95.6
2006	12	9.7	4.5	63.6	7.8	2.2	58.4
2007	1	10.5	5.1	56	7.5	2.2	76.4
2007	2	9.9	3.9	92.9	7.5	2.8	87.2
2007	3	12.5	4.4	43.8	9	3.4	50.6
2007	4	18.9	7.7	3.6	12.9	5.6	36.8
2007	5	17.9	9.7	80	12	5.4	67.8
2007	6	21.2	12.6	63.8	13.2	8.6	29.6
2007	7	21.4	13.1	115.2	14.9	9.6	93.6
2007	8	21.5	12.9	41	15.4	9.6	89.8
2007	9	19.9	11.4	17.4	14.1	7.7	51.4
2007	1	15.4	8.5	37.8	13	7.4	32.4
2007	11	11.4	4.6	84.8	8.7	3.9	106.8
2007	12	8.9	3.1	44.6	7.3	1.8	62
2008	1	10.4	4.7	69	6.9	1	117.8
2008	2	11	2	15.4	8.5	1.3	37
2008	3	10.6	3.7	69.8	7.3	0.9	58.4
2008	4	13.7	5.2	63.4	9.4	3.9	58.8
2008	5	19.8	10.5	64.2	12.8	7	9.2
2008	6	20.8	11.9	45.6	14.6	8.4	67
2008	7	22.8	13.7	76.8	15.9	10.8	29.8
2008	8	21.5	14.2	64.4	16.4	11	58.6
2008	9	18.5	11.2	43	14.9	9.7	67
2008	1	15	6.8	45	11.3	4.8	89
2008	11	10.7	5.2	58.8	8.5	3.4	53.2
2008	12	7.3	1.7	41.2	6.9	1.4	73.4
2009	1	6.8	0.3	72.4	6.6	2	36.6
2009	2	7.8	2.1	69.6	6.5	1.2	71.2
2009	3	12.9	3.7	30	8.8	2.6	75.8
2009	4	16.1	7.2	28	10.9	5.3	34.2
2009	5	19.1	9.4	29.8	12.9	6.2	52.2
2009	6	22.4	12.2	34	14.1	7.5	45.3
2009	7	23	13.7	71.4	16.7	10.8	104.8
2009	8	23.9	14.1	39.6	16.8	11.1	89.8
2009	9	20.5	12	36	15.6	9.5	93.6
2009	1	16.3	9.3	39.4	12.2	7.1	126.8
2009	11	12.6	7.4	148	9.5	4.6	127.6
2009	12	7	1.3	84.6	6.2	0.5	63.4
2010	1	4.5	-0.3	51.8	4.7	0.5	49.9
2010	2	6.9	1.7	100.4	4.9	-1	73
2010	3	11.1	3.7	39.8	8.4	2.1	53.4
2010	4	15.8	5.6	23.2	10.4	3.6	43.2
2010	5	17.3	7.7	20.6	11.5	4.4	54.2
2010	6	23.5	12.1	12.4	14.8	9.1	25.6
2010	7	25	15.1	18	16.2	10.4	88.2
2010	8	21.6	13.2	88.6	15.8	9.9	65.4
2010	9	19.4	11.2	38.2	13.8	8.7	82.6
2010	1	15.2	8.3	74.8	11.4	7.1	48.8
2010	11	9.1	4	32.2	6.8	1.3	67.8
2010	12	3.9	-1.5	21.4	3.5	-2.9	58.4
2011	1	7.4	2.8	76.8	5.8	1	67.8
2011	2	10.2	4.8	42.8	7	2.8	51.8
2011	3	12.3	3.8	14.6	8.4	2.4	50
2011	4	19.7	8.6	2.4	12.7	5.9	28.4
2011	5	19.4	9.4	24.6	12.6	6.4	86.6
2011	6	20.7	11	84	14.7	7.7	53.6
2011	7	21.7	12.6	49.8	15.2	9.7	22.8
